Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Speed [GB/s],Algorithm,Best Algo
rand64,4.0,256,64,1.77,2.2069209039548023,BMH-SBNDM,
rand64,4.0,8,64,3.19,1.2245297805642634,BNDM,
rand64,4.0,16,64,2.24,1.743861607142857,BNDM,
rand64,4.0,32,64,1.84,2.122961956521739,BNDM,
rand64,4.0,64,64,1.23,3.1758130081300813,BNDM,
rand64,4.0,128,64,1.61,2.4262422360248443,BNDM,
rand64,4.0,256,64,1.8,2.170138888888889,BNDM,
rand64,4.0,8,64,2.35,1.6622340425531914,FAOSO4,
rand64,4.0,16,64,2.86,1.3658216783216786,FAOSO4,
rand64,4.0,32,64,2.52,1.5500992063492063,FAOSO4,
rand64,4.0,64,64,1.94,2.0135309278350517,FAOSO4,
rand64,4.0,128,64,1.94,2.0135309278350517,FAOSO4,
rand64,4.0,256,64,2.68,1.4575559701492535,FAOSO4,
rand64,4.0,8,64,3.86,1.0119818652849741,FS,
rand64,4.0,16,64,2.08,1.8780048076923075,FS,
rand64,4.0,32,64,1.67,2.3390718562874255,FS,
rand64,4.0,64,64,2.1,1.8601190476190474,FS,
rand64,4.0,128,64,1.59,2.456761006289308,FS,
rand64,4.0,256,64,1.11,3.5191441441441436,FS,
rand64,4.0,8,64,1.54,2.536525974025974,FSBNDM,FSBNDM
rand64,4.0,16,64,0.92,4.245923913043478,FSBNDM,FSBNDM
rand64,4.0,32,64,1.37,2.8512773722627736,FSBNDM,
rand64,4.0,64,64,1.43,2.731643356643357,FSBNDM,
rand64,4.0,128,64,1.41,2.770390070921986,FSBNDM,
rand64,4.0,256,64,0.92,4.245923913043478,FSBNDM,
rand64,4.0,8,64,4.84,0.8070764462809917,HOR,
rand64,4.0,16,64,3.33,1.173048048048048,HOR,
rand64,4.0,32,64,2.33,1.676502145922747,HOR,
rand64,4.0,64,64,1.73,2.257947976878613,HOR,
rand64,4.0,128,64,1.1,3.5511363636363633,HOR,HOR
rand64,4.0,256,64,2.23,1.7516816143497758,HOR,
rand64,4.0,8,64,6.25,0.625,KR,
rand64,4.0,16,64,7.2,0.5425347222222222,KR,
rand64,4.0,32,64,7.13,0.5478611500701263,KR,
rand64,4.0,64,64,7.6,0.5139802631578947,KR,
rand64,4.0,128,64,7.78,0.5020886889460154,KR,
rand64,4.0,256,64,7.2,0.5425347222222222,KR,
rand64,4.0,8,64,2.95,1.3241525423728813,LBNDM,
rand64,4.0,16,64,3.1,1.2600806451612903,LBNDM,
rand64,4.0,32,64,1.84,2.122961956521739,LBNDM,
rand64,4.0,64,64,2.12,1.842570754716981,LBNDM,
rand64,4.0,128,64,1.35,2.893518518518518,LBNDM,
rand64,4.0,256,64,0.8,4.8828125,LBNDM,LBNDM
rand64,4.0,8,64,4.49,0.869988864142539,RAITA,
rand64,4.0,16,64,2.73,1.4308608058608057,RAITA,
rand64,4.0,32,64,1.5,2.6041666666666665,RAITA,
rand64,4.0,64,64,1.16,3.367456896551724,RAITA,RAITA
rand64,4.0,128,64,2.02,1.9337871287128712,RAITA,
rand64,4.0,256,64,1.51,2.5869205298013247,RAITA,
rand64,4.0,8,64,4.89,0.7988241308793456,SO,
rand64,4.0,16,64,5.22,0.748323754789272,SO,
rand64,4.0,32,64,5.14,0.7599708171206225,SO,
rand64,4.0,64,64,4.79,0.8155010438413361,SO,
rand64,4.0,128,64,4.97,0.7859657947686117,SO,
rand64,4.0,256,64,4.03,0.9692928039702232,SO,
rand64,4.0,8,64,12.38,0.3155290791599354,TW,
rand64,4.0,16,64,9.41,0.41511689691817216,TW,
rand64,4.0,32,64,7.43,0.5257402422611037,TW,
rand64,4.0,64,64,11.44,0.34145541958041964,TW,
rand64,4.0,128,64,9.4,0.41555851063829785,TW,
rand64,4.0,256,64,10.12,0.38599308300395263,TW,
rand128,1.0,8,128,1.06,0.9212853773584905,AOSO2,
rand128,1.0,16,128,1.06,0.9212853773584905,AOSO2,
rand128,1.0,32,128,1.07,0.9126752336448598,AOSO2,
rand128,1.0,64,128,0.58,1.683728448275862,AOSO2,
rand128,1.0,128,128,0.57,1.7132675438596492,AOSO2,
rand128,1.0,256,128,0.67,1.4575559701492535,AOSO2,
rand128,1.0,8,128,1.73,0.5644869942196532,BM,
rand128,1.0,16,128,1.46,0.6688784246575342,BM,
rand128,1.0,32,128,0.33,2.959280303030303,BM,
rand128,1.0,64,128,0.26,3.756009615384615,BM,
rand128,1.0,128,128,0.25,3.90625,BM,
rand128,1.0,256,128,0.32,3.0517578125,BM,
rand128,1.0,8,128,0.55,1.7755681818181817,BMH-SBNDM,
rand128,1.0,16,128,0.86,1.1355377906976745,BMH-SBNDM,
rand128,1.0,32,128,0.78,1.252003205128205,BMH-SBNDM,
rand128,1.0,64,128,0.28,3.487723214285714,BMH-SBNDM,
rand128,1.0,128,128,0.27,3.616898148148148,BMH-SBNDM,
rand128,1.0,256,128,0.28,3.487723214285714,BMH-SBNDM,
rand128,1.0,8,128,0.41,2.381859756097561,BNDM,
rand128,1.0,16,128,0.29,3.367456896551724,BNDM,
rand128,1.0,32,128,0.26,3.756009615384615,BNDM,
rand128,1.0,64,128,0.23,4.245923913043478,BNDM,
rand128,1.0,128,128,0.3,3.2552083333333335,BNDM,
rand128,1.0,256,128,0.26,3.756009615384615,BNDM,
rand128,1.0,8,128,1.3,0.751201923076923,FAOSO4,
rand128,1.0,16,128,0.34,2.8722426470588234,FAOSO4,
rand128,1.0,32,128,0.34,2.8722426470588234,FAOSO4,
rand128,1.0,64,128,0.35,2.7901785714285716,FAOSO4,
rand128,1.0,128,128,0.34,2.8722426470588234,FAOSO4,
rand128,1.0,256,128,0.39,2.50400641025641,FAOSO4,
rand128,1.0,8,128,0.55,1.7755681818181817,FS,
rand128,1.0,16,128,0.37,2.639358108108108,FS,
rand128,1.0,32,128,0.27,3.616898148148148,FS,
rand128,1.0,64,128,0.25,3.90625,FS,
rand128,1.0,128,128,0.22,4.438920454545455,FS,FS
rand128,1.0,256,128,0.32,3.0517578125,FS,
rand128,1.0,8,128,0.24,4.069010416666667,FSBNDM,FSBNDM
rand128,1.0,16,128,0.22,4.438920454545455,FSBNDM,FSBNDM
rand128,1.0,32,128,0.19,5.139802631578948,FSBNDM,FSBNDM
rand128,1.0,64,128,0.18,5.425347222222222,FSBNDM,FSBNDM
rand128,1.0,128,128,0.22,4.438920454545455,FSBNDM,FSBNDM
rand128,1.0,256,128,0.24,4.069010416666667,FSBNDM,
rand128,1.0,8,128,0.66,1.4796401515151516,HOR,
rand128,1.0,16,128,0.45,2.170138888888889,HOR,
rand128,1.0,32,128,0.34,2.8722426470588234,HOR,
rand128,1.0,64,128,0.73,1.3377568493150684,HOR,
rand128,1.0,128,128,0.27,3.616898148148148,HOR,
rand128,1.0,256,128,0.26,3.756009615384615,HOR,
rand128,1.0,8,128,1.43,0.6829108391608393,KR,
rand128,1.0,16,128,2.48,0.39377520161290325,KR,
rand128,1.0,32,128,1.23,0.7939532520325203,KR,
rand128,1.0,64,128,1.51,0.6467301324503312,KR,
rand128,1.0,128,128,1.12,0.8719308035714285,KR,
rand128,1.0,256,128,1.97,0.4957170050761421,KR,
rand128,1.0,8,128,0.35,2.7901785714285716,LBNDM,
rand128,1.0,16,128,0.8,1.220703125,LBNDM,
rand128,1.0,32,128,0.26,3.756009615384615,LBNDM,
rand128,1.0,64,128,0.28,3.487723214285714,LBNDM,
rand128,1.0,128,128,0.22,4.438920454545455,LBNDM,LBNDM
rand128,1.0,256,128,0.19,5.139802631578948,LBNDM,LBNDM
rand128,1.0,8,128,0.59,1.6551906779661019,RAITA,
rand128,1.0,16,128,0.4,2.44140625,RAITA,
rand128,1.0,32,128,0.27,3.616898148148148,RAITA,
rand128,1.0,64,128,0.25,3.90625,RAITA,
rand128,1.0,128,128,0.28,3.487723214285714,RAITA,
rand128,1.0,256,128,0.34,2.8722426470588234,RAITA,
rand128,1.0,8,128,1.23,0.7939532520325203,SO,
rand128,1.0,16,128,1.4,0.6975446428571429,SO,
rand128,1.0,32,128,1.21,0.8070764462809917,SO,
rand128,1.0,64,128,0.67,1.4575559701492535,SO,
rand128,1.0,128,128,1.29,0.7570251937984496,SO,
rand128,1.0,256,128,1.23,0.7939532520325203,SO,
rand128,1.0,8,128,1.81,0.5395372928176796,TW,
rand128,1.0,16,128,2.03,0.48106527093596063,TW,
rand128,1.0,32,128,2.2,0.4438920454545454,TW,
rand128,1.0,64,128,1.8,0.5425347222222222,TW,
rand128,1.0,128,128,1.29,0.7570251937984496,TW,
rand128,1.0,256,128,1.81,0.5395372928176796,TW,
rand128,2.0,8,128,1.19,1.641281512605042,AOSO2,
rand128,2.0,16,128,1.63,1.1982361963190185,AOSO2,
rand128,2.0,32,128,2.5,0.78125,AOSO2,
rand128,2.0,64,128,1.14,1.7132675438596492,AOSO2,
rand128,2.0,128,128,2.13,0.9169600938967136,AOSO2,
rand128,2.0,256,128,2.14,0.9126752336448598,AOSO2,
rand128,2.0,8,128,2.35,0.8311170212765957,BM,
rand128,2.0,16,128,1.47,1.328656462585034,BM,
rand128,2.0,32,128,0.72,2.712673611111111,BM,
rand128,2.0,64,128,0.58,3.367456896551724,BM,
rand128,2.0,128,128,0.56,3.487723214285714,BM,
rand128,2.0,256,128,1.11,1.7595720720720718,BM,
rand128,2.0,8,128,1.13,1.728429203539823,BMH-SBNDM,
rand128,2.0,16,128,0.76,2.569901315789474,BMH-SBNDM,
rand128,2.0,32,128,1.04,1.8780048076923075,BMH-SBNDM,
rand128,2.0,64,128,0.59,3.3103813559322037,BMH-SBNDM,
rand128,2.0,128,128,1.08,1.808449074074074,BMH-SBNDM,
rand128,2.0,256,128,1.02,1.914828431372549,BMH-SBNDM,
rand128,2.0,8,128,0.69,2.830615942028986,BNDM,
rand128,2.0,16,128,1.09,1.7918577981651376,BNDM,
rand128,2.0,32,128,0.51,3.829656862745098,BNDM,
rand128,2.0,64,128,0.53,3.685141509433962,BNDM,
rand128,2.0,128,128,1.02,1.914828431372549,BNDM,
rand128,2.0,256,128,0.49,3.985969387755102,BNDM,
rand128,2.0,8,128,1.15,1.6983695652173916,FAOSO4,
rand128,2.0,16,128,0.69,2.830615942028986,FAOSO4,
rand128,2.0,32,128,1.17,1.669337606837607,FAOSO4,
rand128,2.0,64,128,0.86,2.271075581395349,FAOSO4,
rand128,2.0,128,128,1.21,1.6141528925619835,FAOSO4,
rand128,2.0,256,128,0.69,2.830615942028986,FAOSO4,
rand128,2.0,8,128,1.62,1.2056327160493827,FS,
rand128,2.0,16,128,0.76,2.569901315789474,FS,
rand128,2.0,32,128,0.55,3.5511363636363633,FS,
rand128,2.0,64,128,0.5,3.90625,FS,
rand128,2.0,128,128,1.01,1.9337871287128712,FS,
rand128,2.0,256,128,0.6,3.2552083333333335,FS,
rand128,2.0,8,128,0.58,3.367456896551724,FSBNDM,FSBNDM
rand128,2.0,16,128,0.51,3.829656862745098,FSBNDM,FSBNDM
rand128,2.0,32,128,0.4,4.8828125,FSBNDM,FSBNDM
rand128,2.0,64,128,0.45,4.340277777777778,FSBNDM,FSBNDM
rand128,2.0,128,128,0.94,2.077792553191489,FSBNDM,
rand128,2.0,256,128,0.41,4.763719512195122,FSBNDM,
rand128,2.0,8,128,1.67,1.1695359281437128,HOR,
rand128,2.0,16,128,2.36,0.8275953389830509,HOR,
rand128,2.0,32,128,0.58,3.367456896551724,HOR,
rand128,2.0,64,128,0.57,3.4265350877192984,HOR,
rand128,2.0,128,128,0.52,3.756009615384615,HOR,
rand128,2.0,256,128,0.51,3.829656862745098,HOR,
rand128,2.0,8,128,3.33,0.586524024024024,KR,
rand128,2.0,16,128,3.52,0.5548650568181819,KR,
rand128,2.0,32,128,3.35,0.5830223880597014,KR,
rand128,2.0,64,128,3.92,0.49824617346938777,KR,
rand128,2.0,128,128,3.76,0.5194481382978723,KR,
rand128,2.0,256,128,3.38,0.5778476331360947,KR,
rand128,2.0,8,128,0.71,2.750880281690141,LBNDM,
rand128,2.0,16,128,0.59,3.3103813559322037,LBNDM,
rand128,2.0,32,128,0.55,3.5511363636363633,LBNDM,
rand128,2.0,64,128,1.07,1.8253504672897196,LBNDM,
rand128,2.0,128,128,0.43,4.542151162790698,LBNDM,LBNDM
rand128,2.0,256,128,0.38,5.139802631578948,LBNDM,LBNDM
rand128,2.0,8,128,1.15,1.6983695652173916,RAITA,
rand128,2.0,16,128,1.1,1.7755681818181817,RAITA,
rand128,2.0,32,128,1.04,1.8780048076923075,RAITA,
rand128,2.0,64,128,0.55,3.5511363636363633,RAITA,
rand128,2.0,128,128,0.49,3.985969387755102,RAITA,
rand128,2.0,256,128,0.58,3.367456896551724,RAITA,
rand128,2.0,8,128,1.45,1.3469827586206897,SO,
rand128,2.0,16,128,3.12,0.6260016025641025,SO,
rand128,2.0,32,128,1.45,1.3469827586206897,SO,
rand128,2.0,64,128,1.49,1.3108221476510067,SO,
rand128,2.0,128,128,2.6,0.751201923076923,SO,
rand128,2.0,256,128,2.83,0.6901501766784452,SO,
rand128,2.0,8,128,4.24,0.46064268867924524,TW,
rand128,2.0,16,128,4.19,0.4661396181384248,TW,
rand128,2.0,32,128,3.42,0.5710891812865497,TW,
rand128,2.0,64,128,3.53,0.5532932011331445,TW,
rand128,2.0,128,128,3.44,0.5677688953488372,TW,
rand128,2.0,256,128,3.14,0.622014331210191,TW,
rand128,4.0,8,128,3.92,0.9964923469387755,AOSO2,
rand128,4.0,16,128,3.32,1.176581325301205,AOSO2,
rand128,4.0,32,128,3.29,1.1873100303951367,AOSO2,
rand128,4.0,64,128,3.94,0.9914340101522842,AOSO2,
rand128,4.0,128,128,3.91,0.9990409207161126,AOSO2,
rand128,4.0,256,128,2.82,1.385195035460993,AOSO2,
rand128,4.0,8,128,5.26,0.7426330798479088,BM,
rand128,4.0,16,128,3.04,1.284950657894737,BM,
rand128,4.0,32,128,1.82,2.1462912087912085,BM,
rand128,4.0,64,128,2.17,1.8001152073732718,BM,
rand128,4.0,128,128,2.05,1.905487804878049,BM,
rand128,4.0,256,128,2.37,1.6482067510548521,BM,
rand128,4.0,8,128,4.28,0.9126752336448598,BMH-SBNDM,
rand128,4.0,16,128,3.02,1.2934602649006623,BMH-SBNDM,
rand128,4.0,32,128,1.11,3.5191441441441436,BMH-SBNDM,BMH-SBNDM
rand128,4.0,64,128,2.72,1.4361213235294117,BMH-SBNDM,
rand128,4.0,128,128,2.13,1.8339201877934272,BMH-SBNDM,
rand128,4.0,256,128,1.16,3.367456896551724,BMH-SBNDM,
rand128,4.0,8,128,3.23,1.2093653250773995,BNDM,
rand128,4.0,16,128,1.8,2.170138888888889,BNDM,
rand128,4.0,32,128,2.05,1.905487804878049,BNDM,
rand128,4.0,64,128,1.04,3.756009615384615,BNDM,
rand128,4.0,128,128,2.08,1.8780048076923075,BNDM,
rand128,4.0,256,128,2.54,1.5378937007874014,BNDM,
rand128,4.0,8,128,2.22,1.7595720720720718,FAOSO4,
rand128,4.0,16,128,2.89,1.3516435986159168,FAOSO4,
rand128,4.0,32,128,2.18,1.7918577981651376,FAOSO4,
rand128,4.0,64,128,2.39,1.6344142259414225,FAOSO4,
rand128,4.0,128,128,1.88,2.077792553191489,FAOSO4,
rand128,4.0,256,128,2.5,1.5625,FAOSO4,
rand128,4.0,8,128,3.34,1.1695359281437128,FS,
rand128,4.0,16,128,2.97,1.31523569023569,FS,
rand128,4.0,32,128,2.1,1.8601190476190474,FS,
rand128,4.0,64,128,1.85,2.111486486486486,FS,
rand128,4.0,128,128,1.62,2.4112654320987654,FS,
rand128,4.0,256,128,2.17,1.8001152073732718,FS,
rand128,4.0,8,128,2.13,1.8339201877934272,FSBNDM,
rand128,4.0,16,128,1.5,2.6041666666666665,FSBNDM,FSBNDM
rand128,4.0,32,128,1.35,2.893518518518518,FSBNDM,
rand128,4.0,64,128,0.79,4.9446202531645564,FSBNDM,FSBNDM
rand128,4.0,128,128,1.41,2.770390070921986,FSBNDM,
rand128,4.0,256,128,0.83,4.70632530120482,FSBNDM,FSBNDM
rand128,4.0,8,128,4.39,0.8898063781321185,HOR,
rand128,4.0,16,128,1.85,2.111486486486486,HOR,
rand128,4.0,32,128,1.67,2.3390718562874255,HOR,
rand128,4.0,64,128,1.06,3.685141509433962,HOR,
rand128,4.0,128,128,1.14,3.4265350877192984,HOR,
rand128,4.0,256,128,1.06,3.685141509433962,HOR,
rand128,4.0,8,128,6.38,0.6122648902821317,KR,
rand128,4.0,16,128,6.56,0.5954649390243902,KR,
rand128,4.0,32,128,5.35,0.7301401869158879,KR,
rand128,4.0,64,128,5.83,0.6700257289879931,KR,
rand128,4.0,128,128,5.05,0.7735148514851485,KR,
rand128,4.0,256,128,7.56,0.5166997354497356,KR,
rand128,4.0,8,128,1.94,2.0135309278350517,LBNDM,LBNDM
rand128,4.0,16,128,2.21,1.7675339366515836,LBNDM,
rand128,4.0,32,128,1.73,2.257947976878613,LBNDM,
rand128,4.0,64,128,1.06,3.685141509433962,LBNDM,
rand128,4.0,128,128,0.99,3.945707070707071,LBNDM,LBNDM
rand128,4.0,256,128,1.41,2.770390070921986,LBNDM,
rand128,4.0,8,128,2.34,1.669337606837607,RAITA,
rand128,4.0,16,128,1.67,2.3390718562874255,RAITA,
rand128,4.0,32,128,1.67,2.3390718562874255,RAITA,
rand128,4.0,64,128,1.04,3.756009615384615,RAITA,
rand128,4.0,128,128,1.05,3.720238095238095,RAITA,
rand128,4.0,256,128,1.33,2.9370300751879697,RAITA,
rand128,4.0,8,128,4.75,0.8223684210526315,SO,
rand128,4.0,16,128,4.31,0.9063225058004641,SO,
rand128,4.0,32,128,5.44,0.7180606617647058,SO,
rand128,4.0,64,128,4.86,0.8037551440329217,SO,
rand128,4.0,128,128,4.23,0.9234633569739952,SO,
rand128,4.0,256,128,6.79,0.5752945508100148,SO,
rand128,4.0,8,128,9.91,0.3941725529767911,TW,
rand128,4.0,16,128,9.83,0.39738046795523907,TW,
rand128,4.0,32,128,9.23,0.4232123510292524,TW,
rand128,4.0,64,128,10.68,0.3657537453183521,TW,
rand128,4.0,128,128,8.06,0.4846464019851116,TW,
rand128,4.0,256,128,9.86,0.3961713995943205,TW,
rand250,1.0,8,250,0.65,1.502403846153846,AOSO2,
rand250,1.0,16,250,1.07,0.9126752336448598,AOSO2,
rand250,1.0,32,250,1.27,0.7689468503937007,AOSO2,
rand250,1.0,64,250,1.15,0.8491847826086958,AOSO2,
rand250,1.0,128,250,0.56,1.743861607142857,AOSO2,
rand250,1.0,256,250,1.06,0.9212853773584905,AOSO2,
rand250,1.0,8,250,1.76,0.5548650568181819,BM,
rand250,1.0,16,250,0.46,2.122961956521739,BM,
rand250,1.0,32,250,0.33,2.959280303030303,BM,
rand250,1.0,64,250,0.77,1.268262987012987,BM,
rand250,1.0,128,250,0.75,1.3020833333333333,BM,
rand250,1.0,256,250,0.27,3.616898148148148,BM,
rand250,1.0,8,250,1.07,0.9126752336448598,BMH-SBNDM,
rand250,1.0,16,250,0.37,2.639358108108108,BMH-SBNDM,
rand250,1.0,32,250,0.31,3.150201612903226,BMH-SBNDM,
rand250,1.0,64,250,0.28,3.487723214285714,BMH-SBNDM,
rand250,1.0,128,250,0.35,2.7901785714285716,BMH-SBNDM,
rand250,1.0,256,250,0.26,3.756009615384615,BMH-SBNDM,
rand250,1.0,8,250,0.81,1.2056327160493827,BNDM,
rand250,1.0,16,250,0.26,3.756009615384615,BNDM,
rand250,1.0,32,250,0.25,3.90625,BNDM,
rand250,1.0,64,250,0.26,3.756009615384615,BNDM,
rand250,1.0,128,250,0.22,4.438920454545455,BNDM,
rand250,1.0,256,250,0.22,4.438920454545455,BNDM,
rand250,1.0,8,250,0.34,2.8722426470588234,FAOSO4,
rand250,1.0,16,250,0.87,1.122485632183908,FAOSO4,
rand250,1.0,32,250,0.36,2.712673611111111,FAOSO4,
rand250,1.0,64,250,0.37,2.639358108108108,FAOSO4,
rand250,1.0,128,250,0.35,2.7901785714285716,FAOSO4,
rand250,1.0,256,250,0.38,2.569901315789474,FAOSO4,
rand250,1.0,8,250,0.55,1.7755681818181817,FS,
rand250,1.0,16,250,0.37,2.639358108108108,FS,
rand250,1.0,32,250,0.29,3.367456896551724,FS,
rand250,1.0,64,250,0.28,3.487723214285714,FS,
rand250,1.0,128,250,0.24,4.069010416666667,FS,
rand250,1.0,256,250,0.28,3.487723214285714,FS,
rand250,1.0,8,250,0.25,3.90625,FSBNDM,FSBNDM
rand250,1.0,16,250,0.23,4.245923913043478,FSBNDM,FSBNDM
rand250,1.0,32,250,0.22,4.438920454545455,FSBNDM,FSBNDM
rand250,1.0,64,250,0.72,1.3563368055555556,FSBNDM,
rand250,1.0,128,250,0.19,5.139802631578948,FSBNDM,FSBNDM
rand250,1.0,256,250,0.19,5.139802631578948,FSBNDM,FSBNDM
rand250,1.0,8,250,2.11,0.4628258293838863,HOR,
rand250,1.0,16,250,0.86,1.1355377906976745,HOR,
rand250,1.0,32,250,0.31,3.150201612903226,HOR,
rand250,1.0,64,250,0.76,1.284950657894737,HOR,
rand250,1.0,128,250,0.23,4.245923913043478,HOR,
rand250,1.0,256,250,0.21,4.650297619047619,HOR,
rand250,1.0,8,250,2.04,0.47870710784313725,KR,
rand250,1.0,16,250,2.21,0.4418834841628959,KR,
rand250,1.0,32,250,1.56,0.6260016025641025,KR,
rand250,1.0,64,250,1.97,0.4957170050761421,KR,
rand250,1.0,128,250,0.93,1.0500672043010753,KR,
rand250,1.0,256,250,1.43,0.6829108391608393,KR,
rand250,1.0,8,250,0.33,2.959280303030303,LBNDM,
rand250,1.0,16,250,0.27,3.616898148148148,LBNDM,
rand250,1.0,32,250,0.25,3.90625,LBNDM,
rand250,1.0,64,250,0.23,4.245923913043478,LBNDM,LBNDM
rand250,1.0,128,250,0.69,1.415307971014493,LBNDM,
rand250,1.0,256,250,0.76,1.284950657894737,LBNDM,
rand250,1.0,8,250,0.57,1.7132675438596492,RAITA,
rand250,1.0,16,250,0.87,1.122485632183908,RAITA,
rand250,1.0,32,250,0.3,3.2552083333333335,RAITA,
rand250,1.0,64,250,0.27,3.616898148148148,RAITA,
rand250,1.0,128,250,0.22,4.438920454545455,RAITA,
rand250,1.0,256,250,0.26,3.756009615384615,RAITA,
rand250,1.0,8,250,0.75,1.3020833333333333,SO,
rand250,1.0,16,250,0.74,1.319679054054054,SO,
rand250,1.0,32,250,1.77,0.5517302259887006,SO,
rand250,1.0,64,250,1.17,0.8346688034188035,SO,
rand250,1.0,128,250,0.68,1.4361213235294117,SO,
rand250,1.0,256,250,0.72,1.3563368055555556,SO,
rand250,1.0,8,250,1.19,0.820640756302521,TW,
rand250,1.0,16,250,2.2,0.4438920454545454,TW,
rand250,1.0,32,250,2.21,0.4418834841628959,TW,
rand250,1.0,64,250,1.73,0.5644869942196532,TW,
rand250,1.0,128,250,1.71,0.5710891812865497,TW,
rand250,1.0,256,250,1.78,0.5486306179775281,TW,
rand250,2.0,8,250,1.24,1.575100806451613,AOSO2,
rand250,2.0,16,250,2.16,0.904224537037037,AOSO2,
rand250,2.0,32,250,1.72,1.1355377906976745,AOSO2,
rand250,2.0,64,250,1.2,1.6276041666666667,AOSO2,
rand250,2.0,128,250,1.14,1.7132675438596492,AOSO2,
rand250,2.0,256,250,1.81,1.0790745856353592,AOSO2,
rand250,2.0,8,250,3.08,0.6341314935064934,BM,
rand250,2.0,16,250,0.97,2.0135309278350517,BM,
rand250,2.0,32,250,1.15,1.6983695652173916,BM,
rand250,2.0,64,250,1.03,1.89623786407767,BM,
rand250,2.0,128,250,1.0,1.953125,BM,
rand250,2.0,256,250,1.17,1.669337606837607,BM,
rand250,2.0,8,250,2.65,0.7370283018867925,BMH-SBNDM,
rand250,2.0,16,250,1.23,1.5879065040650406,BMH-SBNDM,
rand250,2.0,32,250,1.07,1.8253504672897196,BMH-SBNDM,
rand250,2.0,64,250,1.0,1.953125,BMH-SBNDM,
rand250,2.0,128,250,0.54,3.616898148148148,BMH-SBNDM,
rand250,2.0,256,250,0.8,2.44140625,BMH-SBNDM,
rand250,2.0,8,250,0.73,2.675513698630137,BNDM,
rand250,2.0,16,250,0.52,3.756009615384615,BNDM,
rand250,2.0,32,250,0.49,3.985969387755102,BNDM,
rand250,2.0,64,250,0.93,2.1001344086021505,BNDM,
rand250,2.0,128,250,0.44,4.438920454545455,BNDM,
rand250,2.0,256,250,0.47,4.155585106382978,BNDM,
rand250,2.0,8,250,0.74,2.639358108108108,FAOSO4,
rand250,2.0,16,250,1.16,1.683728448275862,FAOSO4,
rand250,2.0,32,250,1.26,1.5500992063492063,FAOSO4,
rand250,2.0,64,250,0.7,2.7901785714285716,FAOSO4,
rand250,2.0,128,250,1.19,1.641281512605042,FAOSO4,
rand250,2.0,256,250,0.85,2.297794117647059,FAOSO4,
rand250,2.0,8,250,2.11,0.9256516587677726,FS,
rand250,2.0,16,250,1.21,1.6141528925619835,FS,
rand250,2.0,32,250,1.09,1.7918577981651376,FS,
rand250,2.0,64,250,0.97,2.0135309278350517,FS,
rand250,2.0,128,250,0.49,3.985969387755102,FS,
rand250,2.0,256,250,0.72,2.712673611111111,FS,
rand250,2.0,8,250,0.56,3.487723214285714,FSBNDM,FSBNDM
rand250,2.0,16,250,0.42,4.650297619047619,FSBNDM,FSBNDM
rand250,2.0,32,250,0.46,4.245923913043478,FSBNDM,FSBNDM
rand250,2.0,64,250,0.39,5.00801282051282,FSBNDM,FSBNDM
rand250,2.0,128,250,0.38,5.139802631578948,FSBNDM,FSBNDM
rand250,2.0,256,250,0.43,4.542151162790698,FSBNDM,
rand250,2.0,8,250,1.91,1.0225785340314135,HOR,
rand250,2.0,16,250,0.83,2.35316265060241,HOR,
rand250,2.0,32,250,1.14,1.7132675438596492,HOR,
rand250,2.0,64,250,0.51,3.829656862745098,HOR,
rand250,2.0,128,250,0.47,4.155585106382978,HOR,
rand250,2.0,256,250,0.55,3.5511363636363633,HOR,
rand250,2.0,8,250,3.79,0.5153364116094987,KR,
rand250,2.0,16,250,3.36,0.5812872023809523,KR,
rand250,2.0,32,250,4.49,0.4349944320712695,KR,
rand250,2.0,64,250,3.87,0.5046834625322997,KR,
rand250,2.0,128,250,3.76,0.5194481382978723,KR,
rand250,2.0,256,250,2.49,0.7843875502008031,KR,
rand250,2.0,8,250,1.2,1.6276041666666667,LBNDM,
rand250,2.0,16,250,0.52,3.756009615384615,LBNDM,
rand250,2.0,32,250,1.0,1.953125,LBNDM,
rand250,2.0,64,250,0.43,4.542151162790698,LBNDM,
rand250,2.0,128,250,0.43,4.542151162790698,LBNDM,
rand250,2.0,256,250,0.36,5.425347222222222,LBNDM,LBNDM
rand250,2.0,8,250,1.19,1.641281512605042,RAITA,
rand250,2.0,16,250,0.74,2.639358108108108,RAITA,
rand250,2.0,32,250,1.11,1.7595720720720718,RAITA,
rand250,2.0,64,250,0.51,3.829656862745098,RAITA,
rand250,2.0,128,250,1.0,1.953125,RAITA,
rand250,2.0,256,250,1.01,1.9337871287128712,RAITA,
rand250,2.0,8,250,2.12,0.9212853773584905,SO,
rand250,2.0,16,250,1.98,0.9864267676767677,SO,
rand250,2.0,32,250,2.49,0.7843875502008031,SO,
rand250,2.0,64,250,1.86,1.0500672043010753,SO,
rand250,2.0,128,250,2.44,0.8004610655737705,SO,
rand250,2.0,256,250,2.33,0.8382510729613735,SO,
rand250,2.0,8,250,4.41,0.4428854875283446,TW,
rand250,2.0,16,250,4.18,0.4672547846889953,TW,
rand250,2.0,32,250,4.88,0.40023053278688525,TW,
rand250,2.0,64,250,3.84,0.5086263020833334,TW,
rand250,2.0,128,250,5.38,0.3630343866171004,TW,
rand250,2.0,256,250,4.39,0.44490318906605925,TW,
rand250,4.0,8,250,3.71,1.0528975741239892,AOSO2,
