Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Algorithm,Best Algo
genome,1.0,8,64.0,2.07,KR,
genome,1.0,16,64.0,2.96,KR,
genome,1.0,32,64.0,2.98,KR,
genome,1.0,64,64.0,2.29,KR,
genome,1.0,128,64.0,2.18,KR,
genome,1.0,256,64.0,3.01,KR,
genome,1.0,512,64.0,2.80,KR,
genome,1.0,1024,64.0,2.82,KR,
genome,1.0,2,64.0,8.91,LBNDM,
genome,1.0,4,64.0,5.68,LBNDM,
genome,1.0,8,64.0,2.36,LBNDM,
genome,1.0,16,64.0,1.87,LBNDM,
genome,1.0,32,64.0,0.69,LBNDM,
genome,1.0,64,64.0,1.05,LBNDM,
genome,1.0,128,64.0,0.53,LBNDM,
genome,1.0,256,64.0,2.50,LBNDM,
genome,1.0,512,64.0,14.05,LBNDM,
genome,1.0,1024,64.0,11.49,LBNDM,
genome,1.0,2,64.0,6.87,RAITA,
genome,1.0,4,64.0,4.69,RAITA,
genome,1.0,8,64.0,4.56,RAITA,
genome,1.0,16,64.0,2.48,RAITA,
genome,1.0,32,64.0,3.50,RAITA,
genome,1.0,64,64.0,3.57,RAITA,
genome,1.0,128,64.0,2.46,RAITA,
genome,1.0,256,64.0,2.50,RAITA,
genome,1.0,512,64.0,2.60,RAITA,
genome,1.0,1024,64.0,2.91,RAITA,
genome,1.0,2,64.0,4.06,SBNDMQ2,
genome,1.0,4,64.0,1.91,SBNDMQ2,
genome,1.0,8,64.0,2.18,SBNDMQ2,
genome,1.0,16,64.0,0.88,SBNDMQ2,SBNDMQ2
genome,1.0,32,64.0,0.53,SBNDMQ2,SBNDMQ2
genome,1.0,64,64.0,0.54,SBNDMQ2,SBNDMQ2
genome,1.0,128,64.0,0.66,SBNDMQ2,
genome,1.0,256,64.0,1.00,SBNDMQ2,
genome,1.0,512,64.0,0.57,SBNDMQ2,
genome,1.0,1024,64.0,0.58,SBNDMQ2,
genome,1.0,2,64.0,1.30,SO,SO
genome,1.0,4,64.0,1.59,SO,SO
genome,1.0,8,64.0,2.23,SO,
genome,1.0,16,64.0,1.13,SO,
genome,1.0,32,64.0,1.54,SO,
genome,1.0,64,64.0,1.61,SO,
genome,1.0,128,64.0,1.78,SO,
genome,1.0,256,64.0,1.20,SO,
genome,1.0,512,64.0,1.12,SO,
genome,1.0,1024,64.0,1.76,SO,
genome,1.0,2,64.0,0.00,SSEF,
genome,1.0,4,64.0,0.00,SSEF,
genome,1.0,8,64.0,0.00,SSEF,
genome,1.0,16,64.0,0.00,SSEF,
genome,1.0,32,64.0,6.53,SSEF,
genome,1.0,64,64.0,6.41,SSEF,
genome,1.0,128,64.0,6.94,SSEF,
genome,1.0,256,64.0,6.64,SSEF,
genome,1.0,512,64.0,9.48,SSEF,
genome,1.0,1024,64.0,7.76,SSEF,
genome,1.0,2,64.0,309.15,TVSBS,
genome,1.0,4,64.0,237.92,TVSBS,
genome,1.0,8,64.0,172.53,TVSBS,
genome,1.0,16,64.0,76.09,TVSBS,
genome,1.0,32,64.0,66.48,TVSBS,
genome,1.0,64,64.0,65.30,TVSBS,
genome,1.0,128,64.0,114.06,TVSBS,
genome,1.0,256,64.0,78.18,TVSBS,
genome,1.0,512,64.0,115.50,TVSBS,
genome,1.0,1024,64.0,65.41,TVSBS,
genome,1.0,2,64.0,6.99,TW,
genome,1.0,4,64.0,5.98,TW,
genome,1.0,8,64.0,5.06,TW,
genome,1.0,16,64.0,5.51,TW,
genome,1.0,32,64.0,6.34,TW,
genome,1.0,64,64.0,5.44,TW,
genome,1.0,128,64.0,7.14,TW,
genome,1.0,256,64.0,6.93,TW,
genome,1.0,512,64.0,7.58,TW,
genome,1.0,1024,64.0,6.76,TW,
genome,5.0,2,64.0,0.00,AOSO2,
genome,5.0,4,64.0,26.57,AOSO2,
genome,5.0,8,64.0,11.58,AOSO2,
genome,5.0,16,64.0,7.69,AOSO2,
genome,5.0,32,64.0,7.51,AOSO2,
genome,5.0,64,64.0,8.20,AOSO2,
genome,5.0,128,64.0,8.63,AOSO2,
genome,5.0,256,64.0,8.98,AOSO2,
genome,5.0,512,64.0,8.37,AOSO2,
genome,5.0,1024,64.0,7.77,AOSO2,
genome,5.0,2,64.0,43.43,BM,
genome,5.0,4,64.0,30.95,BM,
genome,5.0,8,64.0,22.08,BM,
genome,5.0,16,64.0,17.90,BM,
genome,5.0,32,64.0,18.40,BM,
genome,5.0,64,64.0,15.44,BM,
genome,5.0,128,64.0,12.49,BM,
genome,5.0,256,64.0,10.96,BM,
genome,5.0,512,64.0,10.54,BM,
genome,5.0,1024,64.0,8.60,BM,
genome,5.0,2,64.0,40.46,BMH-SBNDM,
genome,5.0,4,64.0,27.34,BMH-SBNDM,
genome,5.0,8,64.0,18.58,BMH-SBNDM,
genome,5.0,16,64.0,12.69,BMH-SBNDM,
genome,5.0,32,64.0,9.48,BMH-SBNDM,
genome,5.0,64,64.0,8.48,BMH-SBNDM,
genome,5.0,128,64.0,8.05,BMH-SBNDM,
genome,5.0,256,64.0,8.49,BMH-SBNDM,
genome,5.0,512,64.0,7.43,BMH-SBNDM,
genome,5.0,1024,64.0,8.59,BMH-SBNDM,
genome,5.0,2,64.0,48.06,BNDM,
genome,5.0,4,64.0,31.26,BNDM,
genome,5.0,8,64.0,19.31,BNDM,
genome,5.0,16,64.0,8.12,BNDM,
genome,5.0,32,64.0,6.90,BNDM,
genome,5.0,64,64.0,5.26,BNDM,
genome,5.0,128,64.0,6.82,BNDM,
genome,5.0,256,64.0,7.05,BNDM,
genome,5.0,512,64.0,4.54,BNDM,
genome,5.0,1024,64.0,6.40,BNDM,
genome,5.0,2,64.0,16.89,EBOM,
genome,5.0,4,64.0,13.96,EBOM,
genome,5.0,8,64.0,10.80,EBOM,
genome,5.0,16,64.0,7.85,EBOM,
genome,5.0,32,64.0,5.58,EBOM,
genome,5.0,64,64.0,3.67,EBOM,EBOM
genome,5.0,128,64.0,2.83,EBOM,EBOM
genome,5.0,256,64.0,1.97,EBOM,EBOM
genome,5.0,512,64.0,3.13,EBOM,EBOM
genome,5.0,1024,64.0,3.09,EBOM,EBOM
genome,5.0,2,64.0,0.00,FAOSO4,
genome,5.0,4,64.0,0.00,FAOSO4,
genome,5.0,8,64.0,24.85,FAOSO4,
genome,5.0,16,64.0,5.92,FAOSO4,FAOSO4
genome,5.0,32,64.0,5.92,FAOSO4,
genome,5.0,64,64.0,4.45,FAOSO4,
genome,5.0,128,64.0,4.06,FAOSO4,
genome,5.0,256,64.0,4.70,FAOSO4,
genome,5.0,512,64.0,5.52,FAOSO4,
genome,5.0,1024,64.0,3.85,FAOSO4,
genome,5.0,2,64.0,43.56,FJS,
genome,5.0,4,64.0,29.11,FJS,
genome,5.0,8,64.0,36.39,FJS,
genome,5.0,16,64.0,29.91,FJS,
genome,5.0,32,64.0,29.30,FJS,
genome,5.0,64,64.0,21.39,FJS,
genome,5.0,128,64.0,29.47,FJS,
genome,5.0,256,64.0,22.16,FJS,
genome,5.0,512,64.0,21.39,FJS,
genome,5.0,1024,64.0,21.47,FJS,
genome,5.0,2,64.0,38.96,FS,
genome,5.0,4,64.0,26.28,FS,
genome,5.0,8,64.0,19.49,FS,
genome,5.0,16,64.0,16.01,FS,
genome,5.0,32,64.0,14.29,FS,
genome,5.0,64,64.0,11.38,FS,
genome,5.0,128,64.0,10.41,FS,
genome,5.0,256,64.0,10.11,FS,
genome,5.0,512,64.0,7.99,FS,
genome,5.0,1024,64.0,7.21,FS,
genome,5.0,2,64.0,36.36,FSBNDM,
genome,5.0,4,64.0,25.55,FSBNDM,
genome,5.0,8,64.0,12.83,FSBNDM,
genome,5.0,16,64.0,8.30,FSBNDM,
genome,5.0,32,64.0,3.69,FSBNDM,FSBNDM
genome,5.0,64,64.0,6.01,FSBNDM,
genome,5.0,128,64.0,4.85,FSBNDM,
genome,5.0,256,64.0,4.34,FSBNDM,
genome,5.0,512,64.0,5.40,FSBNDM,
genome,5.0,1024,64.0,4.94,FSBNDM,
genome,5.0,2,64.0,48.62,HOR,
genome,5.0,4,64.0,33.97,HOR,
genome,5.0,8,64.0,24.95,HOR,
genome,5.0,16,64.0,21.30,HOR,
genome,5.0,32,64.0,25.81,HOR,
genome,5.0,64,64.0,19.34,HOR,
genome,5.0,128,64.0,21.04,HOR,
genome,5.0,256,64.0,20.64,HOR,
genome,5.0,512,64.0,20.21,HOR,
genome,5.0,1024,64.0,21.14,HOR,
genome,5.0,2,64.0,21.83,KR,
genome,5.0,4,64.0,18.14,KR,
genome,5.0,8,64.0,15.76,KR,
genome,5.0,16,64.0,14.60,KR,
genome,5.0,32,64.0,15.01,KR,
genome,5.0,64,64.0,16.13,KR,
genome,5.0,128,64.0,16.47,KR,
genome,5.0,256,64.0,16.85,KR,
genome,5.0,512,64.0,16.36,KR,
genome,5.0,1024,64.0,16.45,KR,
genome,5.0,2,64.0,45.13,LBNDM,
genome,5.0,4,64.0,28.04,LBNDM,
genome,5.0,8,64.0,18.41,LBNDM,
genome,5.0,16,64.0,8.92,LBNDM,
genome,5.0,32,64.0,6.98,LBNDM,
genome,5.0,64,64.0,4.41,LBNDM,
genome,5.0,128,64.0,5.42,LBNDM,
genome,5.0,256,64.0,15.26,LBNDM,
genome,5.0,512,64.0,69.50,LBNDM,
genome,5.0,1024,64.0,64.04,LBNDM,
genome,5.0,2,64.0,38.09,RAITA,
genome,5.0,4,64.0,25.37,RAITA,
genome,5.0,8,64.0,19.80,RAITA,
genome,5.0,16,64.0,18.84,RAITA,
genome,5.0,32,64.0,19.63,RAITA,
genome,5.0,64,64.0,19.13,RAITA,
genome,5.0,128,64.0,18.26,RAITA,
genome,5.0,256,64.0,19.15,RAITA,
genome,5.0,512,64.0,18.38,RAITA,
genome,5.0,1024,64.0,17.72,RAITA,
genome,5.0,2,64.0,16.97,SBNDMQ2,
genome,5.0,4,64.0,13.95,SBNDMQ2,
genome,5.0,8,64.0,10.72,SBNDMQ2,
genome,5.0,16,64.0,6.70,SBNDMQ2,
genome,5.0,32,64.0,4.35,SBNDMQ2,
genome,5.0,64,64.0,4.16,SBNDMQ2,
genome,5.0,128,64.0,5.04,SBNDMQ2,
genome,5.0,256,64.0,4.09,SBNDMQ2,
genome,5.0,512,64.0,3.77,SBNDMQ2,
genome,5.0,1024,64.0,6.42,SBNDMQ2,
genome,5.0,2,64.0,9.28,SO,SO
genome,5.0,4,64.0,8.32,SO,SO
genome,5.0,8,64.0,9.32,SO,SO
genome,5.0,16,64.0,10.42,SO,
genome,5.0,32,64.0,8.78,SO,
genome,5.0,64,64.0,11.44,SO,
genome,5.0,128,64.0,10.41,SO,
genome,5.0,256,64.0,11.17,SO,
genome,5.0,512,64.0,9.86,SO,
genome,5.0,1024,64.0,10.68,SO,
genome,5.0,2,64.0,0.00,SSEF,
genome,5.0,4,64.0,0.00,SSEF,
genome,5.0,8,64.0,0.00,SSEF,
genome,5.0,16,64.0,0.00,SSEF,
genome,5.0,32,64.0,40.55,SSEF,
genome,5.0,64,64.0,39.61,SSEF,
genome,5.0,128,64.0,38.49,SSEF,
genome,5.0,256,64.0,43.30,SSEF,
genome,5.0,512,64.0,40.07,SSEF,
genome,5.0,1024,64.0,43.97,SSEF,
genome,5.0,2,64.0,0.00,TVSBS,
genome,5.0,4,64.0,1346.99,TVSBS,
genome,5.0,8,64.0,990.75,TVSBS,
genome,5.0,16,64.0,681.15,TVSBS,
genome,5.0,32,64.0,608.43,TVSBS,
genome,5.0,64,64.0,591.94,TVSBS,
genome,5.0,128,64.0,498.80,TVSBS,
genome,5.0,256,64.0,623.06,TVSBS,
genome,5.0,512,64.0,503.05,TVSBS,
genome,5.0,1024,64.0,466.02,TVSBS,
genome,5.0,2,64.0,40.85,TW,
genome,5.0,4,64.0,38.45,TW,
genome,5.0,8,64.0,35.29,TW,
genome,5.0,16,64.0,33.89,TW,
genome,5.0,32,64.0,38.96,TW,
genome,5.0,64,64.0,37.78,TW,
genome,5.0,128,64.0,36.77,TW,
genome,5.0,256,64.0,37.99,TW,
genome,5.0,512,64.0,38.45,TW,
genome,5.0,1024,64.0,38.27,TW,
genome,10.0,2,64.0,0.00,AOSO2,
genome,10.0,4,64.0,58.77,AOSO2,
genome,10.0,8,64.0,19.77,AOSO2,
genome,10.0,16,64.0,19.77,AOSO2,
genome,10.0,32,64.0,16.98,AOSO2,
genome,10.0,64,64.0,17.34,AOSO2,
genome,10.0,128,64.0,17.37,AOSO2,
genome,10.0,256,64.0,17.58,AOSO2,
genome,10.0,512,64.0,17.23,AOSO2,
genome,10.0,1024,64.0,17.30,AOSO2,
genome,10.0,2,64.0,89.48,BM,
genome,10.0,4,64.0,63.41,BM,
genome,10.0,8,64.0,44.12,BM,
genome,10.0,16,64.0,37.99,BM,
genome,10.0,32,64.0,31.00,BM,
genome,10.0,64,64.0,28.25,BM,
genome,10.0,128,64.0,23.55,BM,
genome,10.0,256,64.0,22.75,BM,
genome,10.0,512,64.0,20.32,BM,
genome,10.0,1024,64.0,18.52,BM,
genome,10.0,2,64.0,83.11,BMH-SBNDM,
genome,10.0,4,64.0,56.59,BMH-SBNDM,
genome,10.0,8,64.0,37.89,BMH-SBNDM,
genome,10.0,16,64.0,25.45,BMH-SBNDM,
genome,10.0,32,64.0,16.96,BMH-SBNDM,
genome,10.0,64,64.0,19.24,BMH-SBNDM,
genome,10.0,128,64.0,17.27,BMH-SBNDM,
genome,10.0,256,64.0,15.74,BMH-SBNDM,
genome,10.0,512,64.0,18.08,BMH-SBNDM,
genome,10.0,1024,64.0,18.84,BMH-SBNDM,
genome,10.0,2,64.0,94.13,BNDM,
genome,10.0,4,64.0,63.49,BNDM,
genome,10.0,8,64.0,35.15,BNDM,
genome,10.0,16,64.0,21.77,BNDM,
genome,10.0,32,64.0,12.13,BNDM,
genome,10.0,64,64.0,12.51,BNDM,
genome,10.0,128,64.0,12.03,BNDM,
genome,10.0,256,64.0,10.06,BNDM,
genome,10.0,512,64.0,10.60,BNDM,
genome,10.0,1024,64.0,10.80,BNDM,
genome,10.0,2,64.0,35.30,EBOM,
genome,10.0,4,64.0,27.43,EBOM,
genome,10.0,8,64.0,23.25,EBOM,
genome,10.0,16,64.0,16.18,EBOM,
genome,10.0,32,64.0,12.26,EBOM,
genome,10.0,64,64.0,7.21,EBOM,EBOM
genome,10.0,128,64.0,6.36,EBOM,EBOM
genome,10.0,256,64.0,5.94,EBOM,EBOM
genome,10.0,512,64.0,5.76,EBOM,EBOM
genome,10.0,1024,64.0,6.21,EBOM,EBOM
genome,10.0,2,64.0,0.00,FAOSO4,
genome,10.0,4,64.0,0.00,FAOSO4,
genome,10.0,8,64.0,51.72,FAOSO4,
genome,10.0,16,64.0,11.19,FAOSO4,FAOSO4
genome,10.0,32,64.0,10.39,FAOSO4,
genome,10.0,64,64.0,9.16,FAOSO4,
genome,10.0,128,64.0,9.43,FAOSO4,
genome,10.0,256,64.0,12.08,FAOSO4,
genome,10.0,512,64.0,12.07,FAOSO4,
genome,10.0,1024,64.0,10.90,FAOSO4,
genome,10.0,2,64.0,86.48,FJS,
genome,10.0,4,64.0,50.70,FJS,
genome,10.0,8,64.0,58.53,FJS,
genome,10.0,16,64.0,54.02,FJS,
genome,10.0,32,64.0,59.97,FJS,
genome,10.0,64,64.0,73.13,FJS,
genome,10.0,128,64.0,62.52,FJS,
genome,10.0,256,64.0,59.82,FJS,
genome,10.0,512,64.0,61.77,FJS,
genome,10.0,1024,64.0,70.58,FJS,
genome,10.0,2,64.0,78.79,FS,
genome,10.0,4,64.0,51.77,FS,
genome,10.0,8,64.0,39.36,FS,
genome,10.0,16,64.0,34.62,FS,
genome,10.0,32,64.0,26.04,FS,
genome,10.0,64,64.0,24.30,FS,
genome,10.0,128,64.0,19.94,FS,
genome,10.0,256,64.0,22.04,FS,
genome,10.0,512,64.0,20.31,FS,
genome,10.0,1024,64.0,18.81,FS,
genome,10.0,2,64.0,69.04,FSBNDM,
genome,10.0,4,64.0,47.46,FSBNDM,
genome,10.0,8,64.0,28.10,FSBNDM,
genome,10.0,16,64.0,14.03,FSBNDM,
genome,10.0,32,64.0,10.43,FSBNDM,
genome,10.0,64,64.0,9.04,FSBNDM,
genome,10.0,128,64.0,9.57,FSBNDM,
genome,10.0,256,64.0,9.98,FSBNDM,
genome,10.0,512,64.0,10.56,FSBNDM,
genome,10.0,1024,64.0,10.20,FSBNDM,
genome,10.0,2,64.0,102.95,HOR,
genome,10.0,4,64.0,73.06,HOR,
genome,10.0,8,64.0,47.22,HOR,
genome,10.0,16,64.0,45.07,HOR,
genome,10.0,32,64.0,42.67,HOR,
genome,10.0,64,64.0,45.63,HOR,
genome,10.0,128,64.0,40.70,HOR,
genome,10.0,256,64.0,41.07,HOR,
genome,10.0,512,64.0,40.58,HOR,
genome,10.0,1024,64.0,43.49,HOR,
genome,10.0,2,64.0,49.66,KR,
genome,10.0,4,64.0,33.46,KR,
genome,10.0,8,64.0,31.33,KR,
genome,10.0,16,64.0,32.68,KR,
genome,10.0,32,64.0,31.61,KR,
genome,10.0,64,64.0,32.05,KR,
genome,10.0,128,64.0,34.11,KR,
genome,10.0,256,64.0,32.14,KR,
genome,10.0,512,64.0,32.22,KR,
genome,10.0,1024,64.0,32.55,KR,
genome,10.0,2,64.0,91.22,LBNDM,
genome,10.0,4,64.0,60.59,LBNDM,
genome,10.0,8,64.0,34.99,LBNDM,
genome,10.0,16,64.0,20.52,LBNDM,
genome,10.0,32,64.0,10.97,LBNDM,
genome,10.0,64,64.0,12.11,LBNDM,
genome,10.0,128,64.0,10.30,LBNDM,
genome,10.0,256,64.0,23.32,LBNDM,
genome,10.0,512,64.0,134.58,LBNDM,
genome,10.0,1024,64.0,128.78,LBNDM,
genome,10.0,2,64.0,75.96,RAITA,
genome,10.0,4,64.0,52.40,RAITA,
genome,10.0,8,64.0,43.21,RAITA,
genome,10.0,16,64.0,38.69,RAITA,
genome,10.0,32,64.0,37.69,RAITA,
genome,10.0,64,64.0,39.69,RAITA,
genome,10.0,128,64.0,34.37,RAITA,
genome,10.0,256,64.0,34.22,RAITA,
genome,10.0,512,64.0,38.01,RAITA,
genome,10.0,1024,64.0,37.21,RAITA,
genome,10.0,2,64.0,38.16,SBNDMQ2,
genome,10.0,4,64.0,27.81,SBNDMQ2,
genome,10.0,8,64.0,22.54,SBNDMQ2,
genome,10.0,16,64.0,15.97,SBNDMQ2,
genome,10.0,32,64.0,9.94,SBNDMQ2,SBNDMQ2
genome,10.0,64,64.0,10.01,SBNDMQ2,
genome,10.0,128,64.0,10.69,SBNDMQ2,
genome,10.0,256,64.0,9.76,SBNDMQ2,
genome,10.0,512,64.0,9.81,SBNDMQ2,
genome,10.0,1024,64.0,9.78,SBNDMQ2,
genome,10.0,2,64.0,20.75,SO,SO
genome,10.0,4,64.0,19.86,SO,SO
genome,10.0,8,64.0,19.68,SO,SO
genome,10.0,16,64.0,20.02,SO,
genome,10.0,32,64.0,20.39,SO,
genome,10.0,64,64.0,22.14,SO,
genome,10.0,128,64.0,23.35,SO,
genome,10.0,256,64.0,21.42,SO,
genome,10.0,512,64.0,23.13,SO,
genome,10.0,1024,64.0,21.39,SO,
genome,10.0,2,64.0,0.00,SSEF,
genome,10.0,4,64.0,0.00,SSEF,
genome,10.0,8,64.0,0.00,SSEF,
genome,10.0,16,64.0,0.00,SSEF,
genome,10.0,32,64.0,81.11,SSEF,
genome,10.0,64,64.0,82.33,SSEF,
genome,10.0,128,64.0,80.38,SSEF,
genome,10.0,256,64.0,83.00,SSEF,
genome,10.0,512,64.0,82.69,SSEF,
genome,10.0,1024,64.0,80.84,SSEF,
genome,10.0,2,64.0,0.00,TVSBS,
genome,10.0,4,64.0,0.00,TVSBS,
genome,10.0,8,64.0,0.00,TVSBS,
genome,10.0,16,64.0,1390.02,TVSBS,
genome,10.0,32,64.0,1207.10,TVSBS,
genome,10.0,64,64.0,1066.17,TVSBS,
genome,10.0,128,64.0,1017.79,TVSBS,
genome,10.0,256,64.0,954.84,TVSBS,
genome,10.0,512,64.0,1125.93,TVSBS,
genome,10.0,1024,64.0,1100.60,TVSBS,
genome,10.0,2,64.0,83.50,TW,
genome,10.0,4,64.0,76.52,TW,
genome,10.0,8,64.0,72.36,TW,
genome,10.0,16,64.0,75.10,TW,
genome,10.0,32,64.0,75.65,TW,
genome,10.0,64,64.0,74.64,TW,
genome,10.0,128,64.0,77.14,TW,
genome,10.0,256,64.0,78.78,TW,
genome,10.0,512,64.0,76.39,TW,
genome,10.0,1024,64.0,80.00,TW,
genome,50.0,2,64.0,0.00,AOSO2,
genome,50.0,4,64.0,295.44,AOSO2,
genome,50.0,8,64.0,95.93,AOSO2,AOSO2
genome,50.0,16,64.0,82.57,AOSO2,
genome,50.0,32,64.0,85.36,AOSO2,
genome,50.0,64,64.0,86.71,AOSO2,
genome,50.0,128,64.0,84.42,AOSO2,
genome,50.0,256,64.0,85.75,AOSO2,
genome,50.0,512,64.0,84.07,AOSO2,
genome,50.0,1024,64.0,92.79,AOSO2,
genome,50.0,2,64.0,457.42,BM,
genome,50.0,4,64.0,304.81,BM,
genome,50.0,8,64.0,227.38,BM,
genome,50.0,16,64.0,183.92,BM,
genome,50.0,32,64.0,164.21,BM,
genome,50.0,64,64.0,148.87,BM,
genome,50.0,128,64.0,137.10,BM,
genome,50.0,256,64.0,118.95,BM,
genome,50.0,512,64.0,105.81,BM,
genome,50.0,1024,64.0,96.17,BM,
genome,50.0,2,64.0,421.61,BMH-SBNDM,
genome,50.0,4,64.0,282.11,BMH-SBNDM,
genome,50.0,8,64.0,195.39,BMH-SBNDM,
genome,50.0,16,64.0,131.63,BMH-SBNDM,
genome,50.0,32,64.0,89.52,BMH-SBNDM,
genome,50.0,64,64.0,90.30,BMH-SBNDM,
genome,50.0,128,64.0,94.75,BMH-SBNDM,
genome,50.0,256,64.0,88.85,BMH-SBNDM,
genome,50.0,512,64.0,92.22,BMH-SBNDM,
genome,50.0,1024,64.0,90.76,BMH-SBNDM,
genome,50.0,2,64.0,482.53,BNDM,
genome,50.0,4,64.0,312.53,BNDM,
genome,50.0,8,64.0,178.62,BNDM,
genome,50.0,16,64.0,99.67,BNDM,
genome,50.0,32,64.0,61.93,BNDM,
genome,50.0,64,64.0,64.53,BNDM,
genome,50.0,128,64.0,60.09,BNDM,
genome,50.0,256,64.0,58.06,BNDM,
genome,50.0,512,64.0,57.84,BNDM,
genome,50.0,1024,64.0,58.98,BNDM,
genome,50.0,2,64.0,188.14,EBOM,
genome,50.0,4,64.0,137.35,EBOM,
genome,50.0,8,64.0,121.11,EBOM,
genome,50.0,16,64.0,82.68,EBOM,
genome,50.0,32,64.0,60.22,EBOM,
genome,50.0,64,64.0,47.90,EBOM,EBOM
genome,50.0,128,64.0,35.69,EBOM,EBOM
genome,50.0,256,64.0,32.14,EBOM,EBOM
genome,50.0,512,64.0,27.33,EBOM,EBOM
genome,50.0,1024,64.0,20.77,EBOM,EBOM
genome,50.0,2,64.0,0.00,FAOSO4,
genome,50.0,4,64.0,0.00,FAOSO4,
genome,50.0,8,64.0,250.59,FAOSO4,
genome,50.0,16,64.0,55.23,FAOSO4,FAOSO4
genome,50.0,32,64.0,53.22,FAOSO4,
genome,50.0,64,64.0,53.54,FAOSO4,
genome,50.0,128,64.0,54.59,FAOSO4,
genome,50.0,256,64.0,54.61,FAOSO4,
genome,50.0,512,64.0,61.10,FAOSO4,
genome,50.0,1024,64.0,61.12,FAOSO4,
genome,50.0,2,64.0,386.08,FJS,
genome,50.0,4,64.0,300.20,FJS,
genome,50.0,8,64.0,290.54,FJS,
genome,50.0,16,64.0,200.73,FJS,
genome,50.0,32,64.0,310.60,FJS,
genome,50.0,64,64.0,300.45,FJS,
genome,50.0,128,64.0,243.96,FJS,
genome,50.0,256,64.0,338.68,FJS,
genome,50.0,512,64.0,241.74,FJS,
genome,50.0,1024,64.0,253.68,FJS,
genome,50.0,2,64.0,404.56,FS,
genome,50.0,4,64.0,266.77,FS,
genome,50.0,8,64.0,201.70,FS,
genome,50.0,16,64.0,160.19,FS,
genome,50.0,32,64.0,144.27,FS,
genome,50.0,64,64.0,129.44,FS,
genome,50.0,128,64.0,118.37,FS,
genome,50.0,256,64.0,98.93,FS,
genome,50.0,512,64.0,93.99,FS,
genome,50.0,1024,64.0,87.03,FS,
genome,50.0,2,64.0,360.40,FSBNDM,
genome,50.0,4,64.0,225.98,FSBNDM,
genome,50.0,8,64.0,135.08,FSBNDM,
genome,50.0,16,64.0,81.10,FSBNDM,
genome,50.0,32,64.0,53.74,FSBNDM,
genome,50.0,64,64.0,52.15,FSBNDM,
genome,50.0,128,64.0,52.22,FSBNDM,
genome,50.0,256,64.0,54.23,FSBNDM,
genome,50.0,512,64.0,56.03,FSBNDM,
genome,50.0,1024,64.0,54.56,FSBNDM,
genome,50.0,2,64.0,521.28,HOR,
genome,50.0,4,64.0,345.83,HOR,
genome,50.0,8,64.0,244.32,HOR,
genome,50.0,16,64.0,215.65,HOR,
genome,50.0,32,64.0,223.78,HOR,
genome,50.0,64,64.0,228.31,HOR,
genome,50.0,128,64.0,232.08,HOR,
genome,50.0,256,64.0,222.75,HOR,
genome,50.0,512,64.0,214.92,HOR,
genome,50.0,1024,64.0,217.82,HOR,
genome,50.0,2,64.0,239.88,KR,
genome,50.0,4,64.0,162.72,KR,
genome,50.0,8,64.0,151.99,KR,
genome,50.0,16,64.0,152.58,KR,
genome,50.0,32,64.0,152.25,KR,
genome,50.0,64,64.0,149.25,KR,
genome,50.0,128,64.0,148.13,KR,
genome,50.0,256,64.0,149.93,KR,
genome,50.0,512,64.0,166.98,KR,
genome,50.0,1024,64.0,167.62,KR,
genome,50.0,2,64.0,461.25,LBNDM,
genome,50.0,4,64.0,296.73,LBNDM,
genome,50.0,8,64.0,176.23,LBNDM,
genome,50.0,16,64.0,105.85,LBNDM,
genome,50.0,32,64.0,63.94,LBNDM,
genome,50.0,64,64.0,54.41,LBNDM,
genome,50.0,128,64.0,54.95,LBNDM,
genome,50.0,256,64.0,143.22,LBNDM,
genome,50.0,512,64.0,711.09,LBNDM,
genome,50.0,1024,64.0,659.44,LBNDM,
genome,50.0,2,64.0,381.70,RAITA,
genome,50.0,4,64.0,268.72,RAITA,
genome,50.0,8,64.0,207.82,RAITA,
genome,50.0,16,64.0,181.95,RAITA,
genome,50.0,32,64.0,187.95,RAITA,
genome,50.0,64,64.0,196.94,RAITA,
genome,50.0,128,64.0,200.59,RAITA,
genome,50.0,256,64.0,192.30,RAITA,
genome,50.0,512,64.0,185.76,RAITA,
genome,50.0,1024,64.0,192.03,RAITA,
genome,50.0,2,64.0,184.59,SBNDMQ2,
genome,50.0,4,64.0,139.28,SBNDMQ2,
genome,50.0,8,64.0,116.75,SBNDMQ2,
genome,50.0,16,64.0,80.04,SBNDMQ2,
genome,50.0,32,64.0,50.60,SBNDMQ2,SBNDMQ2
genome,50.0,64,64.0,53.10,SBNDMQ2,
genome,50.0,128,64.0,52.61,SBNDMQ2,
genome,50.0,256,64.0,50.15,SBNDMQ2,
genome,50.0,512,64.0,56.47,SBNDMQ2,
genome,50.0,1024,64.0,53.27,SBNDMQ2,
genome,50.0,2,64.0,100.10,SO,SO
genome,50.0,4,64.0,99.33,SO,SO
genome,50.0,8,64.0,97.83,SO,
genome,50.0,16,64.0,103.64,SO,
genome,50.0,32,64.0,102.70,SO,
genome,50.0,64,64.0,108.31,SO,
genome,50.0,128,64.0,106.19,SO,
genome,50.0,256,64.0,103.59,SO,
genome,50.0,512,64.0,116.98,SO,
genome,50.0,1024,64.0,115.69,SO,
genome,50.0,2,64.0,0.00,SSEF,
genome,50.0,4,64.0,0.00,SSEF,
genome,50.0,8,64.0,0.00,SSEF,
