Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Algorithm,Best Algo
rand64,1.0,128,64,0.27,RAITA,
rand64,1.0,256,64,0.24,RAITA,
rand64,1.0,8,64,0.78,SO,
rand64,1.0,16,64,0.73,SO,
rand64,1.0,32,64,0.73,SO,
rand64,1.0,64,64,1.19,SO,
rand64,1.0,128,64,0.68,SO,
rand64,1.0,256,64,1.15,SO,
rand64,1.0,8,64,1.82,TW,
rand64,1.0,16,64,1.78,TW,
rand64,1.0,32,64,1.41,TW,
rand64,1.0,64,64,1.41,TW,
rand64,1.0,128,64,1.28,TW,
rand64,1.0,256,64,1.77,TW,
rand64,2.0,8,64,1.64,AOSO2,
rand64,2.0,16,64,1.68,AOSO2,
rand64,2.0,32,64,1.64,AOSO2,
rand64,2.0,64,64,2.17,AOSO2,
rand64,2.0,128,64,1.66,AOSO2,
rand64,2.0,256,64,1.58,AOSO2,
rand64,2.0,8,64,3.09,BM,
rand64,2.0,16,64,1.13,BM,
rand64,2.0,32,64,0.72,BM,
rand64,2.0,64,64,0.64,BM,
rand64,2.0,128,64,0.56,BM,
rand64,2.0,256,64,1.14,BM,
rand64,2.0,8,64,1.64,BMH-SBNDM,
rand64,2.0,16,64,0.82,BMH-SBNDM,
rand64,2.0,32,64,0.58,BMH-SBNDM,
rand64,2.0,64,64,1.13,BMH-SBNDM,
rand64,2.0,128,64,0.95,BMH-SBNDM,
rand64,2.0,256,64,0.61,BMH-SBNDM,
rand64,2.0,8,64,1.38,BNDM,
rand64,2.0,16,64,1.27,BNDM,
rand64,2.0,32,64,1.11,BNDM,
rand64,2.0,64,64,1.1,BNDM,
rand64,2.0,128,64,1.05,BNDM,
rand64,2.0,256,64,1.08,BNDM,
rand64,2.0,8,64,0.69,FAOSO4,
rand64,2.0,16,64,0.69,FAOSO4,
rand64,2.0,32,64,1.2,FAOSO4,
rand64,2.0,64,64,0.73,FAOSO4,
rand64,2.0,128,64,1.17,FAOSO4,
rand64,2.0,256,64,1.26,FAOSO4,
rand64,2.0,8,64,1.14,FS,
rand64,2.0,16,64,1.28,FS,
rand64,2.0,32,64,0.62,FS,
rand64,2.0,64,64,0.59,FS,
rand64,2.0,128,64,0.98,FS,
rand64,2.0,256,64,0.54,FS,
rand64,2.0,8,64,0.52,FSBNDM,FSBNDM
rand64,2.0,16,64,0.51,FSBNDM,FSBNDM
rand64,2.0,32,64,0.41,FSBNDM,FSBNDM
rand64,2.0,64,64,0.93,FSBNDM,
rand64,2.0,128,64,0.39,FSBNDM,FSBNDM
rand64,2.0,256,64,0.41,FSBNDM,FSBNDM
rand64,2.0,8,64,2.39,HOR,
rand64,2.0,16,64,1.18,HOR,
rand64,2.0,32,64,1.11,HOR,
rand64,2.0,64,64,0.6,HOR,
rand64,2.0,128,64,0.51,HOR,
rand64,2.0,256,64,1.04,HOR,
rand64,2.0,8,64,3.76,KR,
rand64,2.0,16,64,3.83,KR,
rand64,2.0,32,64,2.38,KR,
rand64,2.0,64,64,2.62,KR,
rand64,2.0,128,64,3.42,KR,
rand64,2.0,256,64,4.41,KR,
rand64,2.0,8,64,1.42,LBNDM,
rand64,2.0,16,64,0.78,LBNDM,
rand64,2.0,32,64,0.66,LBNDM,
rand64,2.0,64,64,0.55,LBNDM,LBNDM
rand64,2.0,128,64,0.91,LBNDM,
rand64,2.0,256,64,0.41,LBNDM,LBNDM
rand64,2.0,8,64,1.72,RAITA,
rand64,2.0,16,64,1.76,RAITA,
rand64,2.0,32,64,1.12,RAITA,
rand64,2.0,64,64,1.14,RAITA,
rand64,2.0,128,64,0.49,RAITA,
rand64,2.0,256,64,0.53,RAITA,
rand64,2.0,8,64,2.09,SO,
rand64,2.0,16,64,1.52,SO,
rand64,2.0,32,64,2.6,SO,
rand64,2.0,64,64,1.88,SO,
rand64,2.0,128,64,2.33,SO,
rand64,2.0,256,64,1.89,SO,
rand64,2.0,8,64,4.69,TW,
rand64,2.0,16,64,4.0,TW,
rand64,2.0,32,64,4.66,TW,
rand64,2.0,64,64,4.19,TW,
rand64,2.0,128,64,3.61,TW,
rand64,2.0,256,64,4.95,TW,
rand64,4.0,8,64,3.63,AOSO2,
rand64,4.0,16,64,4.36,AOSO2,
rand64,4.0,32,64,3.57,AOSO2,
rand64,4.0,64,64,3.77,AOSO2,
rand64,4.0,128,64,3.9,AOSO2,
rand64,4.0,256,64,5.02,AOSO2,
rand64,4.0,8,64,6.28,BM,
rand64,4.0,16,64,3.55,BM,
rand64,4.0,32,64,1.99,BM,
rand64,4.0,64,64,1.57,BM,
rand64,4.0,128,64,1.14,BM,
rand64,4.0,256,64,3.16,BM,
rand64,4.0,8,64,2.79,BMH-SBNDM,
rand64,4.0,16,64,2.59,BMH-SBNDM,
rand64,4.0,32,64,1.21,BMH-SBNDM,BMH-SBNDM
rand64,4.0,64,64,1.71,BMH-SBNDM,
rand64,4.0,128,64,2.67,BMH-SBNDM,
rand64,4.0,256,64,1.77,BMH-SBNDM,
rand64,4.0,8,64,3.19,BNDM,
rand64,4.0,16,64,2.24,BNDM,
rand64,4.0,32,64,1.84,BNDM,
rand64,4.0,64,64,1.23,BNDM,
rand64,4.0,128,64,1.61,BNDM,
rand64,4.0,256,64,1.8,BNDM,
rand64,4.0,8,64,2.35,FAOSO4,
rand64,4.0,16,64,2.86,FAOSO4,
rand64,4.0,32,64,2.52,FAOSO4,
rand64,4.0,64,64,1.94,FAOSO4,
rand64,4.0,128,64,1.94,FAOSO4,
rand64,4.0,256,64,2.68,FAOSO4,
rand64,4.0,8,64,3.86,FS,
rand64,4.0,16,64,2.08,FS,
rand64,4.0,32,64,1.67,FS,
rand64,4.0,64,64,2.1,FS,
rand64,4.0,128,64,1.59,FS,
rand64,4.0,256,64,1.11,FS,
rand64,4.0,8,64,1.54,FSBNDM,FSBNDM
rand64,4.0,16,64,0.92,FSBNDM,FSBNDM
rand64,4.0,32,64,1.37,FSBNDM,
rand64,4.0,64,64,1.43,FSBNDM,
rand64,4.0,128,64,1.41,FSBNDM,
rand64,4.0,256,64,0.92,FSBNDM,
rand64,4.0,8,64,4.84,HOR,
rand64,4.0,16,64,3.33,HOR,
rand64,4.0,32,64,2.33,HOR,
rand64,4.0,64,64,1.73,HOR,
rand64,4.0,128,64,1.1,HOR,HOR
rand64,4.0,256,64,2.23,HOR,
rand64,4.0,8,64,6.25,KR,
rand64,4.0,16,64,7.2,KR,
rand64,4.0,32,64,7.13,KR,
rand64,4.0,64,64,7.6,KR,
rand64,4.0,128,64,7.78,KR,
rand64,4.0,256,64,7.2,KR,
rand64,4.0,8,64,2.95,LBNDM,
rand64,4.0,16,64,3.1,LBNDM,
rand64,4.0,32,64,1.84,LBNDM,
rand64,4.0,64,64,2.12,LBNDM,
rand64,4.0,128,64,1.35,LBNDM,
rand64,4.0,256,64,0.8,LBNDM,LBNDM
rand64,4.0,8,64,4.49,RAITA,
rand64,4.0,16,64,2.73,RAITA,
rand64,4.0,32,64,1.5,RAITA,
rand64,4.0,64,64,1.16,RAITA,RAITA
rand64,4.0,128,64,2.02,RAITA,
rand64,4.0,256,64,1.51,RAITA,
rand64,4.0,8,64,4.89,SO,
rand64,4.0,16,64,5.22,SO,
rand64,4.0,32,64,5.14,SO,
rand64,4.0,64,64,4.79,SO,
rand64,4.0,128,64,4.97,SO,
rand64,4.0,256,64,4.03,SO,
rand64,4.0,8,64,12.38,TW,
rand64,4.0,16,64,9.41,TW,
rand64,4.0,32,64,7.43,TW,
rand64,4.0,64,64,11.44,TW,
rand64,4.0,128,64,9.4,TW,
rand64,4.0,256,64,10.12,TW,
rand128,1.0,8,128,1.06,AOSO2,
rand128,1.0,16,128,1.06,AOSO2,
rand128,1.0,32,128,1.07,AOSO2,
rand128,1.0,64,128,0.58,AOSO2,
rand128,1.0,128,128,0.57,AOSO2,
rand128,1.0,256,128,0.67,AOSO2,
rand128,1.0,8,128,1.73,BM,
rand128,1.0,16,128,1.46,BM,
rand128,1.0,32,128,0.33,BM,
rand128,1.0,64,128,0.26,BM,
rand128,1.0,128,128,0.25,BM,
rand128,1.0,256,128,0.32,BM,
rand128,1.0,8,128,0.55,BMH-SBNDM,
rand128,1.0,16,128,0.86,BMH-SBNDM,
rand128,1.0,32,128,0.78,BMH-SBNDM,
rand128,1.0,64,128,0.28,BMH-SBNDM,
rand128,1.0,128,128,0.27,BMH-SBNDM,
rand128,1.0,256,128,0.28,BMH-SBNDM,
rand128,1.0,8,128,0.41,BNDM,
rand128,1.0,16,128,0.29,BNDM,
rand128,1.0,32,128,0.26,BNDM,
rand128,1.0,64,128,0.23,BNDM,
rand128,1.0,128,128,0.3,BNDM,
rand128,1.0,256,128,0.26,BNDM,
rand128,1.0,8,128,1.3,FAOSO4,
rand128,1.0,16,128,0.34,FAOSO4,
rand128,1.0,32,128,0.34,FAOSO4,
rand128,1.0,64,128,0.35,FAOSO4,
rand128,1.0,128,128,0.34,FAOSO4,
rand128,1.0,256,128,0.39,FAOSO4,
rand128,1.0,8,128,0.55,FS,
rand128,1.0,16,128,0.37,FS,
rand128,1.0,32,128,0.27,FS,
rand128,1.0,64,128,0.25,FS,
rand128,1.0,128,128,0.22,FS,FS
rand128,1.0,256,128,0.32,FS,
rand128,1.0,8,128,0.24,FSBNDM,FSBNDM
rand128,1.0,16,128,0.22,FSBNDM,FSBNDM
rand128,1.0,32,128,0.19,FSBNDM,FSBNDM
rand128,1.0,64,128,0.18,FSBNDM,FSBNDM
rand128,1.0,128,128,0.22,FSBNDM,FSBNDM
rand128,1.0,256,128,0.24,FSBNDM,
rand128,1.0,8,128,0.66,HOR,
rand128,1.0,16,128,0.45,HOR,
rand128,1.0,32,128,0.34,HOR,
rand128,1.0,64,128,0.73,HOR,
rand128,1.0,128,128,0.27,HOR,
rand128,1.0,256,128,0.26,HOR,
rand128,1.0,8,128,1.43,KR,
rand128,1.0,16,128,2.48,KR,
rand128,1.0,32,128,1.23,KR,
rand128,1.0,64,128,1.51,KR,
rand128,1.0,128,128,1.12,KR,
rand128,1.0,256,128,1.97,KR,
rand128,1.0,8,128,0.35,LBNDM,
rand128,1.0,16,128,0.8,LBNDM,
rand128,1.0,32,128,0.26,LBNDM,
rand128,1.0,64,128,0.28,LBNDM,
rand128,1.0,128,128,0.22,LBNDM,LBNDM
rand128,1.0,256,128,0.19,LBNDM,LBNDM
rand128,1.0,8,128,0.59,RAITA,
rand128,1.0,16,128,0.4,RAITA,
rand128,1.0,32,128,0.27,RAITA,
rand128,1.0,64,128,0.25,RAITA,
rand128,1.0,128,128,0.28,RAITA,
rand128,1.0,256,128,0.34,RAITA,
rand128,1.0,8,128,1.23,SO,
rand128,1.0,16,128,1.4,SO,
rand128,1.0,32,128,1.21,SO,
rand128,1.0,64,128,0.67,SO,
rand128,1.0,128,128,1.29,SO,
rand128,1.0,256,128,1.23,SO,
rand128,1.0,8,128,1.81,TW,
rand128,1.0,16,128,2.03,TW,
rand128,1.0,32,128,2.2,TW,
rand128,1.0,64,128,1.8,TW,
rand128,1.0,128,128,1.29,TW,
rand128,1.0,256,128,1.81,TW,
rand128,2.0,8,128,1.19,AOSO2,
rand128,2.0,16,128,1.63,AOSO2,
rand128,2.0,32,128,2.5,AOSO2,
rand128,2.0,64,128,1.14,AOSO2,
rand128,2.0,128,128,2.13,AOSO2,
rand128,2.0,256,128,2.14,AOSO2,
rand128,2.0,8,128,2.35,BM,
rand128,2.0,16,128,1.47,BM,
rand128,2.0,32,128,0.72,BM,
rand128,2.0,64,128,0.58,BM,
rand128,2.0,128,128,0.56,BM,
rand128,2.0,256,128,1.11,BM,
rand128,2.0,8,128,1.13,BMH-SBNDM,
rand128,2.0,16,128,0.76,BMH-SBNDM,
rand128,2.0,32,128,1.04,BMH-SBNDM,
rand128,2.0,64,128,0.59,BMH-SBNDM,
rand128,2.0,128,128,1.08,BMH-SBNDM,
rand128,2.0,256,128,1.02,BMH-SBNDM,
rand128,2.0,8,128,0.69,BNDM,
rand128,2.0,16,128,1.09,BNDM,
rand128,2.0,32,128,0.51,BNDM,
rand128,2.0,64,128,0.53,BNDM,
rand128,2.0,128,128,1.02,BNDM,
rand128,2.0,256,128,0.49,BNDM,
rand128,2.0,8,128,1.15,FAOSO4,
rand128,2.0,16,128,0.69,FAOSO4,
rand128,2.0,32,128,1.17,FAOSO4,
rand128,2.0,64,128,0.86,FAOSO4,
rand128,2.0,128,128,1.21,FAOSO4,
rand128,2.0,256,128,0.69,FAOSO4,
rand128,2.0,8,128,1.62,FS,
rand128,2.0,16,128,0.76,FS,
rand128,2.0,32,128,0.55,FS,
rand128,2.0,64,128,0.5,FS,
rand128,2.0,128,128,1.01,FS,
rand128,2.0,256,128,0.6,FS,
rand128,2.0,8,128,0.58,FSBNDM,FSBNDM
rand128,2.0,16,128,0.51,FSBNDM,FSBNDM
rand128,2.0,32,128,0.4,FSBNDM,FSBNDM
rand128,2.0,64,128,0.45,FSBNDM,FSBNDM
rand128,2.0,128,128,0.94,FSBNDM,
rand128,2.0,256,128,0.41,FSBNDM,
rand128,2.0,8,128,1.67,HOR,
rand128,2.0,16,128,2.36,HOR,
rand128,2.0,32,128,0.58,HOR,
rand128,2.0,64,128,0.57,HOR,
rand128,2.0,128,128,0.52,HOR,
rand128,2.0,256,128,0.51,HOR,
rand128,2.0,8,128,3.33,KR,
rand128,2.0,16,128,3.52,KR,
rand128,2.0,32,128,3.35,KR,
rand128,2.0,64,128,3.92,KR,
rand128,2.0,128,128,3.76,KR,
rand128,2.0,256,128,3.38,KR,
rand128,2.0,8,128,0.71,LBNDM,
rand128,2.0,16,128,0.59,LBNDM,
rand128,2.0,32,128,0.55,LBNDM,
rand128,2.0,64,128,1.07,LBNDM,
rand128,2.0,128,128,0.43,LBNDM,LBNDM
rand128,2.0,256,128,0.38,LBNDM,LBNDM
rand128,2.0,8,128,1.15,RAITA,
rand128,2.0,16,128,1.1,RAITA,
rand128,2.0,32,128,1.04,RAITA,
rand128,2.0,64,128,0.55,RAITA,
rand128,2.0,128,128,0.49,RAITA,
rand128,2.0,256,128,0.58,RAITA,
rand128,2.0,8,128,1.45,SO,
rand128,2.0,16,128,3.12,SO,
rand128,2.0,32,128,1.45,SO,
rand128,2.0,64,128,1.49,SO,
rand128,2.0,128,128,2.6,SO,
rand128,2.0,256,128,2.83,SO,
rand128,2.0,8,128,4.24,TW,
rand128,2.0,16,128,4.19,TW,
rand128,2.0,32,128,3.42,TW,
rand128,2.0,64,128,3.53,TW,
rand128,2.0,128,128,3.44,TW,
rand128,2.0,256,128,3.14,TW,
rand128,4.0,8,128,3.92,AOSO2,
rand128,4.0,16,128,3.32,AOSO2,
rand128,4.0,32,128,3.29,AOSO2,
rand128,4.0,64,128,3.94,AOSO2,
rand128,4.0,128,128,3.91,AOSO2,
rand128,4.0,256,128,2.82,AOSO2,
rand128,4.0,8,128,5.26,BM,
rand128,4.0,16,128,3.04,BM,
rand128,4.0,32,128,1.82,BM,
rand128,4.0,64,128,2.17,BM,
rand128,4.0,128,128,2.05,BM,
rand128,4.0,256,128,2.37,BM,
rand128,4.0,8,128,4.28,BMH-SBNDM,
rand128,4.0,16,128,3.02,BMH-SBNDM,
rand128,4.0,32,128,1.11,BMH-SBNDM,BMH-SBNDM
rand128,4.0,64,128,2.72,BMH-SBNDM,
rand128,4.0,128,128,2.13,BMH-SBNDM,
rand128,4.0,256,128,1.16,BMH-SBNDM,
rand128,4.0,8,128,3.23,BNDM,
rand128,4.0,16,128,1.8,BNDM,
rand128,4.0,32,128,2.05,BNDM,
rand128,4.0,64,128,1.04,BNDM,
rand128,4.0,128,128,2.08,BNDM,
rand128,4.0,256,128,2.54,BNDM,
rand128,4.0,8,128,2.22,FAOSO4,
rand128,4.0,16,128,2.89,FAOSO4,
rand128,4.0,32,128,2.18,FAOSO4,
rand128,4.0,64,128,2.39,FAOSO4,
rand128,4.0,128,128,1.88,FAOSO4,
rand128,4.0,256,128,2.5,FAOSO4,
rand128,4.0,8,128,3.34,FS,
rand128,4.0,16,128,2.97,FS,
rand128,4.0,32,128,2.1,FS,
rand128,4.0,64,128,1.85,FS,
rand128,4.0,128,128,1.62,FS,
rand128,4.0,256,128,2.17,FS,
rand128,4.0,8,128,2.13,FSBNDM,
rand128,4.0,16,128,1.5,FSBNDM,FSBNDM
rand128,4.0,32,128,1.35,FSBNDM,
rand128,4.0,64,128,0.79,FSBNDM,FSBNDM
rand128,4.0,128,128,1.41,FSBNDM,
rand128,4.0,256,128,0.83,FSBNDM,FSBNDM
rand128,4.0,8,128,4.39,HOR,
rand128,4.0,16,128,1.85,HOR,
rand128,4.0,32,128,1.67,HOR,
rand128,4.0,64,128,1.06,HOR,
rand128,4.0,128,128,1.14,HOR,
rand128,4.0,256,128,1.06,HOR,
rand128,4.0,8,128,6.38,KR,
rand128,4.0,16,128,6.56,KR,
rand128,4.0,32,128,5.35,KR,
rand128,4.0,64,128,5.83,KR,
rand128,4.0,128,128,5.05,KR,
rand128,4.0,256,128,7.56,KR,
rand128,4.0,8,128,1.94,LBNDM,LBNDM
rand128,4.0,16,128,2.21,LBNDM,
rand128,4.0,32,128,1.73,LBNDM,
rand128,4.0,64,128,1.06,LBNDM,
rand128,4.0,128,128,0.99,LBNDM,LBNDM
rand128,4.0,256,128,1.41,LBNDM,
rand128,4.0,8,128,2.34,RAITA,
rand128,4.0,16,128,1.67,RAITA,
rand128,4.0,32,128,1.67,RAITA,
rand128,4.0,64,128,1.04,RAITA,
rand128,4.0,128,128,1.05,RAITA,
rand128,4.0,256,128,1.33,RAITA,
rand128,4.0,8,128,4.75,SO,
rand128,4.0,16,128,4.31,SO,
rand128,4.0,32,128,5.44,SO,
rand128,4.0,64,128,4.86,SO,
rand128,4.0,128,128,4.23,SO,
rand128,4.0,256,128,6.79,SO,
rand128,4.0,8,128,9.91,TW,
rand128,4.0,16,128,9.83,TW,
rand128,4.0,32,128,9.23,TW,
rand128,4.0,64,128,10.68,TW,
rand128,4.0,128,128,8.06,TW,
rand128,4.0,256,128,9.86,TW,
rand250,1.0,8,250,0.65,AOSO2,
rand250,1.0,16,250,1.07,AOSO2,
rand250,1.0,32,250,1.27,AOSO2,
rand250,1.0,64,250,1.15,AOSO2,
rand250,1.0,128,250,0.56,AOSO2,
rand250,1.0,256,250,1.06,AOSO2,
rand250,1.0,8,250,1.76,BM,
rand250,1.0,16,250,0.46,BM,
rand250,1.0,32,250,0.33,BM,
rand250,1.0,64,250,0.77,BM,
rand250,1.0,128,250,0.75,BM,
rand250,1.0,256,250,0.27,BM,
rand250,1.0,8,250,1.07,BMH-SBNDM,
rand250,1.0,16,250,0.37,BMH-SBNDM,
rand250,1.0,32,250,0.31,BMH-SBNDM,
rand250,1.0,64,250,0.28,BMH-SBNDM,
rand250,1.0,128,250,0.35,BMH-SBNDM,
rand250,1.0,256,250,0.26,BMH-SBNDM,
rand250,1.0,8,250,0.81,BNDM,
rand250,1.0,16,250,0.26,BNDM,
rand250,1.0,32,250,0.25,BNDM,
rand250,1.0,64,250,0.26,BNDM,
rand250,1.0,128,250,0.22,BNDM,
rand250,1.0,256,250,0.22,BNDM,
rand250,1.0,8,250,0.34,FAOSO4,
rand250,1.0,16,250,0.87,FAOSO4,
rand250,1.0,32,250,0.36,FAOSO4,
rand250,1.0,64,250,0.37,FAOSO4,
rand250,1.0,128,250,0.35,FAOSO4,
rand250,1.0,256,250,0.38,FAOSO4,
rand250,1.0,8,250,0.55,FS,
rand250,1.0,16,250,0.37,FS,
rand250,1.0,32,250,0.29,FS,
rand250,1.0,64,250,0.28,FS,
rand250,1.0,128,250,0.24,FS,
rand250,1.0,256,250,0.28,FS,
rand250,1.0,8,250,0.25,FSBNDM,FSBNDM
rand250,1.0,16,250,0.23,FSBNDM,FSBNDM
rand250,1.0,32,250,0.22,FSBNDM,FSBNDM
rand250,1.0,64,250,0.72,FSBNDM,
rand250,1.0,128,250,0.19,FSBNDM,FSBNDM
rand250,1.0,256,250,0.19,FSBNDM,FSBNDM
rand250,1.0,8,250,2.11,HOR,
rand250,1.0,16,250,0.86,HOR,
rand250,1.0,32,250,0.31,HOR,
rand250,1.0,64,250,0.76,HOR,
rand250,1.0,128,250,0.23,HOR,
rand250,1.0,256,250,0.21,HOR,
rand250,1.0,8,250,2.04,KR,
rand250,1.0,16,250,2.21,KR,
rand250,1.0,32,250,1.56,KR,
rand250,1.0,64,250,1.97,KR,
rand250,1.0,128,250,0.93,KR,
rand250,1.0,256,250,1.43,KR,
rand250,1.0,8,250,0.33,LBNDM,
rand250,1.0,16,250,0.27,LBNDM,
rand250,1.0,32,250,0.25,LBNDM,
rand250,1.0,64,250,0.23,LBNDM,LBNDM
rand250,1.0,128,250,0.69,LBNDM,
rand250,1.0,256,250,0.76,LBNDM,
rand250,1.0,8,250,0.57,RAITA,
rand250,1.0,16,250,0.87,RAITA,
rand250,1.0,32,250,0.3,RAITA,
rand250,1.0,64,250,0.27,RAITA,
rand250,1.0,128,250,0.22,RAITA,
rand250,1.0,256,250,0.26,RAITA,
rand250,1.0,8,250,0.75,SO,
rand250,1.0,16,250,0.74,SO,
rand250,1.0,32,250,1.77,SO,
rand250,1.0,64,250,1.17,SO,
rand250,1.0,128,250,0.68,SO,
rand250,1.0,256,250,0.72,SO,
rand250,1.0,8,250,1.19,TW,
rand250,1.0,16,250,2.2,TW,
rand250,1.0,32,250,2.21,TW,
rand250,1.0,64,250,1.73,TW,
rand250,1.0,128,250,1.71,TW,
rand250,1.0,256,250,1.78,TW,
rand250,2.0,8,250,1.24,AOSO2,
rand250,2.0,16,250,2.16,AOSO2,
rand250,2.0,32,250,1.72,AOSO2,
rand250,2.0,64,250,1.2,AOSO2,
rand250,2.0,128,250,1.14,AOSO2,
rand250,2.0,256,250,1.81,AOSO2,
rand250,2.0,8,250,3.08,BM,
rand250,2.0,16,250,0.97,BM,
rand250,2.0,32,250,1.15,BM,
rand250,2.0,64,250,1.03,BM,
rand250,2.0,128,250,1.0,BM,
rand250,2.0,256,250,1.17,BM,
rand250,2.0,8,250,2.65,BMH-SBNDM,
rand250,2.0,16,250,1.23,BMH-SBNDM,
rand250,2.0,32,250,1.07,BMH-SBNDM,
rand250,2.0,64,250,1.0,BMH-SBNDM,
rand250,2.0,128,250,0.54,BMH-SBNDM,
rand250,2.0,256,250,0.8,BMH-SBNDM,
rand250,2.0,8,250,0.73,BNDM,
rand250,2.0,16,250,0.52,BNDM,
rand250,2.0,32,250,0.49,BNDM,
rand250,2.0,64,250,0.93,BNDM,
rand250,2.0,128,250,0.44,BNDM,
rand250,2.0,256,250,0.47,BNDM,
rand250,2.0,8,250,0.74,FAOSO4,
rand250,2.0,16,250,1.16,FAOSO4,
rand250,2.0,32,250,1.26,FAOSO4,
rand250,2.0,64,250,0.7,FAOSO4,
rand250,2.0,128,250,1.19,FAOSO4,
rand250,2.0,256,250,0.85,FAOSO4,
rand250,2.0,8,250,2.11,FS,
rand250,2.0,16,250,1.21,FS,
rand250,2.0,32,250,1.09,FS,
rand250,2.0,64,250,0.97,FS,
rand250,2.0,128,250,0.49,FS,
rand250,2.0,256,250,0.72,FS,
rand250,2.0,8,250,0.56,FSBNDM,FSBNDM
rand250,2.0,16,250,0.42,FSBNDM,FSBNDM
rand250,2.0,32,250,0.46,FSBNDM,FSBNDM
rand250,2.0,64,250,0.39,FSBNDM,FSBNDM
rand250,2.0,128,250,0.38,FSBNDM,FSBNDM
rand250,2.0,256,250,0.43,FSBNDM,
rand250,2.0,8,250,1.91,HOR,
rand250,2.0,16,250,0.83,HOR,
rand250,2.0,32,250,1.14,HOR,
rand250,2.0,64,250,0.51,HOR,
rand250,2.0,128,250,0.47,HOR,
rand250,2.0,256,250,0.55,HOR,
rand250,2.0,8,250,3.79,KR,
rand250,2.0,16,250,3.36,KR,
rand250,2.0,32,250,4.49,KR,
rand250,2.0,64,250,3.87,KR,
rand250,2.0,128,250,3.76,KR,
rand250,2.0,256,250,2.49,KR,
rand250,2.0,8,250,1.2,LBNDM,
rand250,2.0,16,250,0.52,LBNDM,
rand250,2.0,32,250,1.0,LBNDM,
rand250,2.0,64,250,0.43,LBNDM,
rand250,2.0,128,250,0.43,LBNDM,
rand250,2.0,256,250,0.36,LBNDM,LBNDM
rand250,2.0,8,250,1.19,RAITA,
rand250,2.0,16,250,0.74,RAITA,
rand250,2.0,32,250,1.11,RAITA,
rand250,2.0,64,250,0.51,RAITA,
rand250,2.0,128,250,1.0,RAITA,
rand250,2.0,256,250,1.01,RAITA,
rand250,2.0,8,250,2.12,SO,
rand250,2.0,16,250,1.98,SO,
rand250,2.0,32,250,2.49,SO,
rand250,2.0,64,250,1.86,SO,
rand250,2.0,128,250,2.44,SO,
rand250,2.0,256,250,2.33,SO,
rand250,2.0,8,250,4.41,TW,
rand250,2.0,16,250,4.18,TW,
rand250,2.0,32,250,4.88,TW,
rand250,2.0,64,250,3.84,TW,
rand250,2.0,128,250,5.38,TW,
rand250,2.0,256,250,4.39,TW,
rand250,4.0,8,250,3.71,AOSO2,
rand250,4.0,16,250,3.97,AOSO2,
rand250,4.0,32,250,4.4,AOSO2,
rand250,4.0,64,250,3.29,AOSO2,
rand250,4.0,128,250,4.52,AOSO2,
rand250,4.0,256,250,3.93,AOSO2,
rand250,4.0,8,250,6.59,BM,
rand250,4.0,16,250,3.38,BM,
rand250,4.0,32,250,1.89,BM,
rand250,4.0,64,250,2.03,BM,
rand250,4.0,128,250,1.24,BM,
rand250,4.0,256,250,1.41,BM,
rand250,4.0,8,250,3.56,BMH-SBNDM,
rand250,4.0,16,250,1.45,BMH-SBNDM,
rand250,4.0,32,250,1.45,BMH-SBNDM,
rand250,4.0,64,250,1.88,BMH-SBNDM,
rand250,4.0,128,250,2.08,BMH-SBNDM,
rand250,4.0,256,250,1.71,BMH-SBNDM,
rand250,4.0,8,250,1.76,BNDM,
rand250,4.0,16,250,1.02,BNDM,BNDM
rand250,4.0,32,250,1.59,BNDM,
rand250,4.0,64,250,1.44,BNDM,
rand250,4.0,128,250,0.9,BNDM,
rand250,4.0,256,250,1.1,BNDM,
rand250,4.0,8,250,1.56,FAOSO4,
rand250,4.0,16,250,2.35,FAOSO4,
rand250,4.0,32,250,2.36,FAOSO4,
rand250,4.0,64,250,3.26,FAOSO4,
rand250,4.0,128,250,2.42,FAOSO4,
rand250,4.0,256,250,2.72,FAOSO4,
rand250,4.0,8,250,2.71,FS,
rand250,4.0,16,250,2.47,FS,
rand250,4.0,32,250,1.19,FS,
rand250,4.0,64,250,1.6,FS,
rand250,4.0,128,250,1.43,FS,
rand250,4.0,256,250,1.94,FS,
rand250,4.0,8,250,0.99,FSBNDM,FSBNDM
rand250,4.0,16,250,1.38,FSBNDM,
rand250,4.0,32,250,0.93,FSBNDM,FSBNDM
rand250,4.0,64,250,1.41,FSBNDM,
rand250,4.0,128,250,0.79,FSBNDM,FSBNDM
rand250,4.0,256,250,0.92,FSBNDM,
rand250,4.0,8,250,5.47,HOR,
rand250,4.0,16,250,2.81,HOR,
rand250,4.0,32,250,1.27,HOR,
rand250,4.0,64,250,1.58,HOR,
rand250,4.0,128,250,1.42,HOR,
rand250,4.0,256,250,1.59,HOR,
rand250,4.0,8,250,6.93,KR,
rand250,4.0,16,250,5.59,KR,
rand250,4.0,32,250,6.4,KR,
rand250,4.0,64,250,7.38,KR,
rand250,4.0,128,250,6.22,KR,
rand250,4.0,256,250,5.78,KR,
rand250,4.0,8,250,2.74,LBNDM,
rand250,4.0,16,250,1.13,LBNDM,
rand250,4.0,32,250,1.48,LBNDM,
rand250,4.0,64,250,0.98,LBNDM,LBNDM
rand250,4.0,128,250,1.34,LBNDM,
rand250,4.0,256,250,0.81,LBNDM,LBNDM
rand250,4.0,8,250,2.86,RAITA,
